                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    184,                0.73842,                0.44037,                0.16872,                0.45723,                 1.0513,                0.99809,                      1,                  0.995,                0.83108,                0.99809,                      1,                  0.995,                0.98919,                0.62745,                0.09231,                0.09921,                0.40573,                 1.0228,              0.0016377,              0.0016377,              0.0016377
                    185,                 0.7374,                0.33042,                0.19733,                 0.4358,                 1.0447,                0.99769,                      1,                  0.995,                0.83531,                0.99769,                      1,                  0.995,                  0.995,                0.64638,                0.09162,                0.06212,                 0.3767,                 1.0432,              0.0016357,              0.0016357,              0.0016357
                    186,                0.75267,                0.43507,                0.17128,                0.44616,                 1.0609,                0.99746,                      1,                  0.995,                0.84814,                0.99746,                      1,                  0.995,                0.95877,                0.61628,                0.13267,                0.04525,                 0.3524,                 1.0179,              0.0016337,              0.0016337,              0.0016337
                    187,                0.73556,                0.50284,                0.14677,                0.44948,                 1.0447,                0.99683,                      1,                  0.995,                0.83686,                0.99683,                      1,                  0.995,                0.98859,                0.62451,                0.08053,                0.05015,                0.36331,                  1.019,              0.0016317,              0.0016317,              0.0016317
                    188,                0.72091,                0.52266,                0.18045,                0.44734,                 1.0424,                0.98836,                      1,                  0.995,                  0.829,                0.98836,                      1,                  0.995,                0.99172,                0.63422,                 0.1085,                0.05858,                0.40288,                  1.034,              0.0016297,              0.0016297,              0.0016297
                    189,                0.74476,                0.46011,                0.15928,                0.43656,                 1.0591,                0.98988,                      1,                  0.995,                0.82576,                0.98988,                      1,                  0.995,                0.98651,                0.59016,                0.07809,                0.05737,                  0.402,                 1.0122,              0.0016278,              0.0016278,              0.0016278
                    190,                0.71694,                0.44545,                0.17259,                0.44738,                 1.0477,                0.99454,                      1,                  0.995,                0.82023,                0.96837,                0.97368,                0.95609,                0.94202,                0.64282,                 0.2178,                0.05042,                0.42422,                 1.0413,              0.0016258,              0.0016258,              0.0016258
                    191,                0.70407,                0.41946,                0.16906,                0.42832,                 1.0248,                0.97233,                      1,                0.98372,                0.82818,                0.92116,                0.94737,                0.90836,                0.89125,                 0.6506,                0.25663,                0.05024,                 0.4088,                 1.0341,              0.0016238,              0.0016238,              0.0016238
                    192,                0.70555,                0.58586,                0.19043,                0.43957,                 1.0458,                0.99668,                      1,                  0.995,                0.84926,                0.99668,                      1,                  0.995,                0.99127,                0.67986,                0.07954,                0.04538,                0.37686,                  1.066,              0.0016218,              0.0016218,              0.0016218
                    193,                0.69606,                0.39471,                0.14396,                0.42752,                 1.0061,                0.99373,                      1,                  0.995,                0.84126,                0.99373,                      1,                  0.995,                0.98934,                0.68158,                0.07234,                0.04473,                0.40446,                 1.0501,              0.0016198,              0.0016198,              0.0016198
                    194,                0.78045,                0.44367,                0.18691,                0.44758,                 1.0492,                0.99546,                      1,                  0.995,                0.86056,                0.99546,                      1,                  0.995,                  0.995,                0.58232,                0.09231,                0.03255,                0.36936,                 1.0048,              0.0016179,              0.0016179,              0.0016179
                    195,                0.70696,                0.37972,                0.17145,                0.43434,                  1.038,                0.99284,                      1,                  0.995,                0.85669,                0.99284,                      1,                  0.995,                0.99319,                0.58303,                0.10554,                0.05016,                0.35865,                 1.0022,              0.0016159,              0.0016159,              0.0016159
                    196,                0.76925,                0.57381,                0.17487,                0.48478,                 1.0593,                0.99824,                      1,                  0.995,                0.83883,                0.99824,                      1,                  0.995,                0.98539,                0.58923,                0.07785,                0.06771,                0.37663,                 1.0277,              0.0016139,              0.0016139,              0.0016139
                    197,                0.72019,                0.51782,                0.17619,                 0.4369,                 1.0442,                0.99854,                      1,                  0.995,                0.83683,                0.99854,                      1,                  0.995,                0.98141,                0.61593,                0.08993,                0.05934,                0.39458,                 1.0296,              0.0016119,              0.0016119,              0.0016119
                    198,                0.73563,                0.57152,                 0.2077,                0.45679,                 1.0474,                      1,                0.99985,                  0.995,                 0.8345,                      1,                0.99985,                  0.995,                0.98284,                0.61688,                0.08481,                 0.0583,                0.35823,                 1.0403,              0.0016099,              0.0016099,              0.0016099
                    199,                0.74747,                0.47825,                0.17487,                0.45258,                   1.05,                0.99763,                      1,                  0.995,                0.83197,                0.99763,                      1,                  0.995,                 0.9915,                0.62775,                0.10351,                0.03907,                0.37504,                 1.0631,               0.001608,               0.001608,               0.001608
                    200,                0.71366,                0.52324,                 0.1654,                0.43972,                 1.0485,                0.99607,                      1,                  0.995,                0.84492,                0.99607,                      1,                  0.995,                  0.995,                0.66202,                 0.0601,                0.02858,                0.36269,                  1.038,               0.001606,               0.001606,               0.001606
                    201,                 0.7447,                0.42062,                0.17899,                0.44162,                 1.0687,                0.99783,                      1,                  0.995,                0.83971,                0.99783,                      1,                  0.995,                  0.995,                 0.6507,                0.06745,                0.02799,                 0.3571,                 1.0292,               0.001604,               0.001604,               0.001604
                    202,                0.70528,                0.42882,                0.16734,                0.42409,                 1.0317,                0.99702,                      1,                  0.995,                0.83671,                0.99702,                      1,                  0.995,                0.99316,                0.62852,                0.06015,                0.03386,                0.39921,                 1.0123,               0.001602,               0.001602,               0.001602
                    203,                0.70839,                  0.436,                0.16269,                0.44721,                 1.0378,                0.99682,                      1,                  0.995,                0.83381,                0.99682,                      1,                  0.995,                0.97475,                0.60494,                0.10976,                0.04619,                0.41027,                 1.0306,                 0.0016,                 0.0016,                 0.0016
                    204,                0.72133,                0.42607,                 0.1528,                0.43093,                 1.0291,                0.99795,                      1,                  0.995,                0.84013,                0.99795,                      1,                  0.995,                0.99263,                 0.6317,                0.09879,                0.03405,                0.36179,                 1.0431,              0.0015981,              0.0015981,              0.0015981
                    205,                0.70392,                0.46589,                0.17314,                0.43205,                 1.0423,                0.99769,                      1,                  0.995,                0.84579,                0.99769,                      1,                  0.995,                0.99328,                0.60526,                0.06117,                0.03309,                0.36214,                 1.0451,              0.0015961,              0.0015961,              0.0015961
                    206,                 0.7137,                0.39579,                0.17566,                 0.4443,                 1.0388,                      1,                0.99703,                  0.995,                 0.8637,                      1,                0.99703,                  0.995,                0.97283,                0.60676,                0.11097,                0.05772,                0.35927,                 1.0286,              0.0015941,              0.0015941,              0.0015941
                    207,                0.75098,                0.40815,                0.15464,                0.44414,                 1.0452,                0.99804,                      1,                  0.995,                0.85415,                0.99804,                      1,                  0.995,                0.99321,                0.61295,                0.06782,                0.04865,                0.37195,                 1.0485,              0.0015921,              0.0015921,              0.0015921
                    208,                0.70157,                 0.4185,                0.15553,                0.44326,                 1.0381,                0.99814,                      1,                  0.995,                 0.8452,                0.99814,                      1,                  0.995,                  0.995,                0.61792,                0.05031,                0.02418,                0.36395,                 1.0561,              0.0015901,              0.0015901,              0.0015901
                    209,                0.71261,                0.51331,                0.16511,                0.43176,                 1.0348,                0.96775,                      1,                  0.995,                0.84466,                0.96775,                      1,                  0.995,                0.98926,                0.63844,                0.07159,                0.02625,                0.39786,                 1.0462,              0.0015882,              0.0015882,              0.0015882
                    210,                0.72936,                0.39735,                0.16138,                0.45401,                 1.0493,                0.99568,                      1,                  0.995,                0.83489,                0.99568,                      1,                  0.995,                0.96595,                0.64253,                0.12963,                0.06286,                0.39888,                 1.0436,              0.0015862,              0.0015862,              0.0015862
                    211,                0.75358,                 0.4825,                0.15572,                0.46599,                 1.0448,                0.99778,                      1,                  0.995,                0.85661,                0.99778,                      1,                  0.995,                0.97083,                0.62631,                0.12684,                0.08001,                0.38842,                 1.0532,              0.0015842,              0.0015842,              0.0015842
                    212,                0.72479,                0.34244,                0.14161,                0.43857,                 1.0258,                 0.9964,                      1,                  0.995,                0.84638,                 0.9964,                      1,                  0.995,                0.99143,                 0.5969,                0.06794,                0.07423,                0.38977,                 1.0272,              0.0015822,              0.0015822,              0.0015822
                    213,                0.76794,                0.45772,                0.17143,                0.45469,                 1.0597,                0.99473,                      1,                  0.995,                0.83876,                0.99473,                      1,                  0.995,                  0.995,                 0.6103,                0.07636,                0.06547,                0.41706,                 1.0227,              0.0015802,              0.0015802,              0.0015802
                    214,                0.73241,                0.42762,                0.14055,                0.43025,                  1.019,                0.99749,                      1,                  0.995,                 0.8285,                0.97124,                0.97368,                0.95956,                0.95956,                0.63887,                0.11781,                0.05069,                0.38949,                 1.0392,              0.0015783,              0.0015783,              0.0015783
                    215,                0.71055,                0.32807,                0.16154,                0.43198,                 1.0214,                0.99678,                      1,                  0.995,                 0.8366,                0.94407,                0.94737,                0.91012,                0.90626,                0.64131,                0.30807,                0.03937,                0.36798,                 1.0369,              0.0015763,              0.0015763,              0.0015763
                    216,                0.73232,                0.29431,                0.17773,                0.43861,                 1.0521,                      1,                 0.9947,                  0.995,                0.86451,                0.97356,                0.96921,                0.96788,                0.96788,                0.65522,                0.25329,                0.03531,                0.38382,                 1.0529,              0.0015743,              0.0015743,              0.0015743
                    217,                0.73504,                  0.352,                0.15412,                0.44555,                 1.0427,                0.99792,                      1,                  0.995,                0.84812,                0.97166,                0.97368,                0.96577,                0.96577,                0.63766,                0.21196,                0.03797,                0.37142,                 1.0303,              0.0015723,              0.0015723,              0.0015723
                    218,                0.68613,                0.37843,                0.17184,                0.43467,                 1.0343,                0.99801,                      1,                  0.995,                0.86443,                0.97175,                0.97368,                0.95739,                0.95464,                0.60622,                0.19303,                0.03442,                0.36656,                   1.02,              0.0015703,              0.0015703,              0.0015703
                    219,                0.70825,                0.42651,                0.14061,                0.43281,                 1.0275,                0.99779,                      1,                  0.995,                0.85497,                0.97153,                0.97368,                0.95236,                 0.9496,                 0.6282,                 0.2126,                0.03019,                0.38238,                 1.0474,              0.0015684,              0.0015684,              0.0015684
                    220,                0.68501,                0.44856,                0.13507,                0.41732,                 1.0114,                0.99744,                      1,                  0.995,                0.83174,                 0.9712,                0.97368,                0.95211,                0.92769,                0.62527,                0.31881,                0.03441,                0.38404,                 1.0481,              0.0015664,              0.0015664,              0.0015664
                    221,                0.72551,                0.52949,                0.14505,                0.44105,                 1.0418,                0.99727,                      1,                  0.995,                0.85684,                0.97103,                0.97368,                 0.9532,                0.94585,                0.60944,                0.24274,                0.04112,                0.36164,                 1.0372,              0.0015644,              0.0015644,              0.0015644
                    222,                0.68017,                0.35785,                0.13421,                0.43274,                 1.0147,                0.99517,                      1,                  0.995,                0.85571,                0.96898,                0.97368,                0.95305,                0.92823,                0.64263,                0.26454,                0.03832,                0.38892,                 1.0474,              0.0015624,              0.0015624,              0.0015624
                    223,                0.73653,                0.32679,                0.14405,                 0.4404,                 1.0281,                0.99561,                      1,                  0.995,                 0.8689,                0.99561,                      1,                  0.995,                 0.9388,                 0.6038,                0.23182,                0.04028,                0.36637,                  1.034,              0.0015604,              0.0015604,              0.0015604
                    224,                0.76951,                0.41482,                0.18025,                0.47057,                 1.0651,                0.99805,                      1,                  0.995,                0.85226,                0.99805,                      1,                  0.995,                0.97317,                0.59294,                0.12002,                0.03745,                0.37481,                 1.0175,              0.0015585,              0.0015585,              0.0015585
                    225,                0.75059,                0.36156,                0.13701,                0.45103,                 1.0529,                0.99662,                      1,                  0.995,                0.85821,                0.99662,                      1,                  0.995,                0.98003,                0.58685,                0.09897,                0.04211,                0.39936,                 1.0212,              0.0015565,              0.0015565,              0.0015565
                    226,                0.72166,                0.38706,                0.17649,                 0.4308,                 1.0443,                0.99771,                      1,                  0.995,                0.86926,                0.99771,                      1,                  0.995,                0.98717,                0.56636,                   0.07,                0.03819,                0.34526,                 1.0166,              0.0015545,              0.0015545,              0.0015545
                    227,                0.70817,                0.33348,                0.14301,                0.40602,                 1.0088,                0.99636,                      1,                  0.995,                  0.849,                0.99636,                      1,                  0.995,                0.98914,                0.60271,                0.07398,                0.02171,                0.39823,                 1.0331,              0.0015525,              0.0015525,              0.0015525
                    228,                 0.7135,                0.44367,                0.13954,                 0.4274,                 1.0218,                0.99647,                      1,                  0.995,                0.85492,                0.99647,                      1,                  0.995,                0.97967,                0.61931,                0.18821,                0.02184,                0.39794,                 1.0438,              0.0015505,              0.0015505,              0.0015505
                    229,                 0.7118,                0.35465,                0.16449,                0.42003,                 1.0295,                0.99717,                      1,                  0.995,                0.84124,                0.97093,                0.97368,                0.95549,                0.93375,                0.60617,                0.16884,                0.02204,                0.37696,                 1.0297,              0.0015486,              0.0015486,              0.0015486
                    230,                0.71075,                0.36624,                0.14161,                0.42657,                 1.0231,                0.99849,                      1,                  0.995,                0.84779,                0.99849,                      1,                  0.995,                0.98582,                0.58071,                0.09132,                0.02714,                0.36315,                 1.0267,              0.0015466,              0.0015466,              0.0015466
                    231,                0.71564,                0.38207,                0.16734,                0.42406,                  1.012,                0.99847,                      1,                  0.995,                0.86478,                0.99847,                      1,                  0.995,                  0.995,                0.57886,                0.06213,                0.02134,                0.34316,                 1.0225,              0.0015446,              0.0015446,              0.0015446
                    232,                0.71648,                0.37746,                0.14997,                0.43927,                 1.0116,                0.99825,                      1,                  0.995,                0.85464,                0.99825,                      1,                  0.995,                  0.995,                 0.6455,                0.06601,                0.03696,                 0.3461,                  1.059,              0.0015426,              0.0015426,              0.0015426
                    233,                0.70231,                0.31791,                0.15075,                0.41617,                 1.0155,                0.99496,                      1,                  0.995,                  0.865,                0.99496,                      1,                  0.995,                0.99118,                0.59746,                0.10271,                0.04503,                0.37676,                 1.0129,              0.0015406,              0.0015406,              0.0015406
                    234,                0.72139,                0.42296,                0.15892,                0.43433,                 1.0323,                0.99923,                      1,                  0.995,                0.85277,                 0.9187,                0.92105,                0.87456,                0.87456,                0.63276,                0.44143,                0.06078,                0.40019,                 1.0348,              0.0015387,              0.0015387,              0.0015387
                    235,                 0.6773,                0.42046,                0.16946,                0.40885,                0.99394,                0.99768,                      1,                  0.995,                0.85513,                0.97133,                0.97368,                0.95888,                0.95888,                 0.6265,                 0.2333,                0.03618,                0.37022,                 1.0325,              0.0015367,              0.0015367,              0.0015367
                    236,                 0.6897,                0.36358,                0.12664,                0.41514,                  1.002,                0.99781,                      1,                  0.995,                0.83273,                0.99781,                      1,                  0.995,                  0.995,                0.67588,                 0.0828,                0.03362,                 0.3796,                 1.0671,              0.0015347,              0.0015347,              0.0015347
                    237,                0.71023,                0.53074,                0.16383,                0.43442,                 1.0185,                0.99676,                      1,                  0.995,                0.84195,                0.99676,                      1,                  0.995,                0.94709,                0.62036,                0.12715,                 0.0762,                 0.3808,                 1.0398,              0.0015327,              0.0015327,              0.0015327
                    238,                0.65862,                0.36955,                0.14239,                0.40442,                 1.0013,                0.99643,                      1,                  0.995,                0.86736,                0.99643,                      1,                  0.995,                  0.995,                 0.6184,                0.08093,                0.03479,                0.32409,                 1.0378,              0.0015307,              0.0015307,              0.0015307
                    239,                0.69194,                 0.3046,                0.14571,                0.41271,                 1.0165,                0.99794,                      1,                  0.995,                0.85284,                0.99794,                      1,                  0.995,                0.97308,                0.63728,                0.10109,                0.03876,                0.36371,                  1.031,              0.0015288,              0.0015288,              0.0015288
                    240,                0.66739,                0.36502,                0.15482,                 0.4379,                  1.024,                0.98037,                      1,                  0.995,                0.85804,                0.98037,                      1,                  0.995,                0.98748,                0.60346,                0.16571,                0.03704,                 0.3983,                 1.0256,              0.0015268,              0.0015268,              0.0015268
                    241,                0.69271,                0.29571,                0.13639,                0.42777,                 1.0085,                 0.9937,                      1,                  0.995,                0.86616,                 0.9937,                      1,                  0.995,                0.98578,                0.58537,                0.12019,                0.02332,                0.35202,                 1.0147,              0.0015248,              0.0015248,              0.0015248
                    242,                0.69355,                0.37168,                0.13723,                0.41049,                 1.0037,                0.98643,                      1,                  0.995,                0.84468,                0.98643,                      1,                  0.995,                  0.995,                0.63182,                0.09058,                0.01862,                0.35595,                 1.0431,              0.0015228,              0.0015228,              0.0015228
                    243,                0.70426,                0.36903,                0.13587,                0.42784,                 1.0135,                0.99104,                      1,                  0.995,                0.84703,                0.99104,                      1,                  0.995,                0.99149,                0.60521,                0.06923,                 0.0188,                 0.3521,                 1.0259,              0.0015208,              0.0015208,              0.0015208
                    244,                0.68159,                0.30238,                0.12785,                0.41585,                 1.0007,                 0.9979,                      1,                  0.995,                0.85468,                 0.9979,                      1,                  0.995,                  0.995,                0.60013,                0.03384,                0.01992,                0.32902,                 1.0155,              0.0015189,              0.0015189,              0.0015189
                    245,                0.71636,                0.29419,                 0.1243,                0.42307,                 1.0211,                0.99802,                      1,                  0.995,                0.84963,                0.99802,                      1,                  0.995,                  0.995,                0.61256,                 0.0389,                0.02412,                0.31169,                 1.0326,              0.0015169,              0.0015169,              0.0015169
                    246,                 0.6714,                0.36111,                 0.1324,                0.40515,                 1.0063,                0.99626,                      1,                  0.995,                0.85283,                0.99626,                      1,                  0.995,                  0.995,                0.59787,                0.04867,                0.02433,                0.35413,                 1.0173,              0.0015149,              0.0015149,              0.0015149
                    247,                0.74017,                0.28912,                0.14079,                0.42351,                 1.0332,                0.99511,                      1,                  0.995,                0.84363,                0.99511,                      1,                  0.995,                  0.995,                0.63576,                0.04753,                0.01489,                0.49483,                 1.0417,              0.0015129,              0.0015129,              0.0015129
                    248,                0.70309,                0.31133,                0.12967,                0.42267,                 1.0202,                0.99219,                      1,                  0.995,                0.86182,                0.99219,                      1,                  0.995,                0.96408,                0.59113,                0.08973,                 0.0183,                0.42345,                 1.0207,              0.0015109,              0.0015109,              0.0015109
                    249,                0.67398,                0.42899,                0.13712,                0.42039,                 1.0265,                0.99723,                      1,                  0.995,                0.85401,                0.99723,                      1,                  0.995,                  0.995,                0.59003,                0.10249,                 0.0208,                0.34164,                 1.0184,               0.001509,               0.001509,               0.001509
                    250,                0.67503,                0.54771,                0.12285,                0.41485,                 1.0173,                0.99829,                      1,                  0.995,                 0.8576,                0.99829,                      1,                  0.995,                  0.995,                 0.5879,                0.07816,                0.02146,                0.33846,                 1.0169,               0.001507,               0.001507,               0.001507
                    251,                0.70723,                0.39041,                0.15127,                0.41709,                 1.0268,                 0.9984,                      1,                  0.995,                0.86354,                 0.9984,                      1,                  0.995,                  0.995,                0.59461,                0.05826,                0.01778,                0.31615,                 1.0117,               0.001505,               0.001505,               0.001505
                    252,                0.71252,                0.33985,                 0.1531,                0.41962,                 1.0331,                0.99797,                      1,                  0.995,                0.84774,                0.99797,                      1,                  0.995,                  0.995,                0.60974,                0.07319,                0.02024,                0.30463,                 1.0056,               0.001503,               0.001503,               0.001503
                    253,                0.68551,                0.37193,                0.13384,                0.41752,                0.99944,                0.99801,                      1,                  0.995,                0.84329,                0.99801,                      1,                  0.995,                0.98908,                0.59635,                0.10787,                0.04419,                  0.312,                 1.0113,               0.001501,               0.001501,               0.001501
                    254,                0.72271,                0.28418,                0.14637,                0.42212,                 1.0239,                0.99832,                      1,                  0.995,                0.85614,                0.99832,                      1,                  0.995,                 0.9922,                0.55874,                0.10769,                0.05231,                0.32814,                 1.0025,              0.0014991,              0.0014991,              0.0014991
                    255,                0.70881,                0.24915,                0.13437,                0.42335,                 1.0241,                 0.9989,                      1,                  0.995,                0.87273,                 0.9989,                      1,                  0.995,                 0.9927,                 0.5576,                0.08379,                0.05227,                0.31957,                      1,              0.0014971,              0.0014971,              0.0014971
                    256,                0.69066,                0.29951,                0.12227,                0.40451,                 1.0179,                0.99722,                0.97368,                0.99449,                0.84062,                0.99722,                0.97368,                0.99449,                0.99449,                0.63271,                0.06617,                0.02702,                0.32914,                 1.0475,              0.0014951,              0.0014951,              0.0014951
                    257,                 0.7014,                0.27757,                0.12682,                0.41263,                 1.0086,                0.99884,                      1,                  0.995,                0.83974,                0.99884,                      1,                  0.995,                  0.995,                 0.6145,                 0.0514,                0.01911,                0.32635,                  1.028,              0.0014931,              0.0014931,              0.0014931
                    258,                0.67566,                0.31648,                0.10769,                0.40082,                0.99306,                0.99805,                      1,                  0.995,                 0.8448,                0.97174,                0.97368,                0.95123,                0.94842,                0.58801,                0.07374,                0.01413,                 0.3482,                 1.0143,              0.0014911,              0.0014911,              0.0014911
                    259,                0.65517,                0.30803,                0.15025,                0.39885,                0.97906,                0.99792,                      1,                  0.995,                0.85271,                0.97166,                0.97368,                0.95112,                0.95112,                0.56575,                0.09012,                0.01586,                 0.3758,                 0.9941,              0.0014892,              0.0014892,              0.0014892
                    260,                0.66891,                0.30252,                0.12633,                0.40978,                 1.0039,                0.99805,                      1,                  0.995,                0.87631,                0.99805,                      1,                  0.995,                  0.995,                0.55156,                0.04703,                0.01577,                0.35634,                0.99162,              0.0014872,              0.0014872,              0.0014872
                    261,                0.66861,                0.26494,                0.13301,                0.41154,                 1.0057,                 0.9969,                      1,                  0.995,                0.83861,                 0.9969,                      1,                  0.995,                  0.995,                0.61527,                0.06311,                0.01651,                0.37286,                 1.0246,              0.0014852,              0.0014852,              0.0014852
                    262,                0.68065,                 0.3665,                0.16937,                0.41037,                 1.0271,                0.99767,                      1,                  0.995,                0.86429,                0.99767,                      1,                  0.995,                  0.995,                0.57181,                0.05292,                0.01664,                0.35311,                0.99863,              0.0014832,              0.0014832,              0.0014832
                    263,                0.66124,                0.26633,                0.11703,                0.40204,                 1.0018,                0.99649,                      1,                  0.995,                0.84805,                0.99649,                      1,                  0.995,                  0.995,                 0.5852,                0.03955,                0.01655,                0.35133,                0.99526,              0.0014812,              0.0014812,              0.0014812
                    264,                0.69631,                0.29316,                0.14341,                0.41903,                 1.0169,                0.99668,                      1,                  0.995,                0.85237,                0.99668,                      1,                  0.995,                  0.995,                0.59499,                0.04823,                0.02245,                0.34632,                  1.007,              0.0014793,              0.0014793,              0.0014793
                    265,                0.71541,                0.38146,                0.15112,                0.44146,                 1.0207,                0.99759,                      1,                  0.995,                0.85225,                0.99759,                      1,                  0.995,                0.95866,                0.56533,                0.11875,                 0.0612,                 0.3224,                 0.9992,              0.0014773,              0.0014773,              0.0014773
                    266,                0.72824,                0.47307,                0.12911,                0.42189,                  1.051,                      1,                0.99451,                  0.995,                0.85704,                      1,                0.99451,                  0.995,                0.98525,                0.61493,                 0.0746,                0.02038,                0.35559,                 1.0091,              0.0014753,              0.0014753,              0.0014753
                    267,                0.68377,                0.31977,                0.13642,                0.41683,                 1.0132,                0.99734,                      1,                  0.995,                0.86071,                0.99734,                      1,                  0.995,                  0.995,                0.60889,                0.04885,                0.01657,                0.32925,                  1.025,              0.0014733,              0.0014733,              0.0014733
                    268,                 0.7039,                0.26678,                0.12204,                0.42014,                 1.0181,                0.99794,                      1,                  0.995,                0.85911,                0.99794,                      1,                  0.995,                  0.995,                0.61509,                0.04975,                0.01725,                0.34931,                 1.0165,              0.0014713,              0.0014713,              0.0014713
                    269,                0.68633,                0.36886,                0.13562,                0.41754,                 1.0206,                0.99818,                      1,                  0.995,                0.86589,                0.99818,                      1,                  0.995,                0.99084,                0.63598,                0.06507,                0.02028,                0.33823,                 1.0155,              0.0014694,              0.0014694,              0.0014694
